企業情報_1_名前,企業情報_2_サイト,企業情報_3_求人サイト企業情報,連絡先_1_住所,連絡先_2,連絡先_3,連絡先_4
ASKUL LOGIST株式会社,http://www.askullogist.co.jp/,https://employment.en-japan.com/desc_1033464/?PK=F904DA&arearoute=1,新木場物流センター/〒136-0082/東京都江東区新木場2-6-8,アスクルロジスト採用センター,0120-984-589,
セコムジャスティック株式会社（セコム株式会社100％出資/セコムグループ）,http://www.secom-jastic.co.jp,https://employment.en-japan.com/desc_1035687/?PK=F904DA&arearoute=1,〒112-0015/東京都文京区目白台2-7-8　セコム目白台ビル,採用担当,03-5319-3361,
大和自動車交通ハイヤー株式会社,https://www.daiwaj.com/,https://employment.en-japan.com/desc_1036878/?PK=F904DA&arearoute=1,〒 104-0061/東京都中央区銀座1-14-4 プレリー銀座ビル5F,採用担当,03-6271-0541,
シモハナ物流株式会社 高槻営業所・六甲アイランド営業所,https://shimohana-job.net/jobfind-pc/,https://employment.en-japan.com/desc_1038309/?PK=F904DA&arearoute=1,■本社／広島県安芸郡坂町横浜中央1-6-30　4F,シモハナ物流採用センター,0120-935-891(受付時間／10：00～19：00),
シモハナ物流株式会社 尾張一宮営業所,https://shimohana-job.net/jobfind-pc/,https://employment.en-japan.com/desc_1031764/?PK=F904DA&arearoute=1,読み取り不可避エラー,,,
株式会社フジ勢,https://fujisei24.co.jp/recruit_new/,https://employment.en-japan.com/desc_1034619/?PK=F904DA&arearoute=1,【本社】/〒463-0033/愛知県名古屋市守山区森孝東1-209,採用担当,052-777-2477,
株式会社フジ勢,https://fujisei24.co.jp/recruit_new/,https://employment.en-japan.com/desc_1034620/?PK=F904DA&arearoute=1,【本社】/〒463-0033/愛知県名古屋市守山区森孝東1-209,採用担当,052-777-2477,
株式会社フジ勢,https://fujisei24.co.jp/recruit_new/,https://employment.en-japan.com/desc_1034621/?PK=F904DA&arearoute=1,【本社】/〒463-0033/愛知県名古屋市守山区森孝東1-209,採用担当,052-777-2477,
浜松委托運送株式会社,https://www.itaku-unso.co.jp,https://employment.en-japan.com/desc_1034857/?PK=F904DA&arearoute=1,【本社】/〒430-0929　/静岡県浜松市中区中央3丁目9番3号　UNビル5階,採用担当,053-453-3161,
浜松委托運送株式会社,https://www.itaku-unso.co.jp,https://employment.en-japan.com/desc_1034858/?PK=F904DA&arearoute=1,【本社】/〒430-0929　/静岡県浜松市中区中央3丁目9番3号　UNビル5階,採用担当,053-453-3161,
野口管工株式会社,https://www.noguchi-kanko.com/,https://employment.en-japan.com/desc_1035793/?PK=F904DA&arearoute=1,【本社】/〒179-0073/東京都練馬区田柄2-10-7,採用担当,03-3977-2602,
株式会社ホソヤ,http://www.k-hosoya.co.jp/,https://employment.en-japan.com/desc_1036068/?PK=F904DA&arearoute=1,【本社】/〒252-1115　神奈川県綾瀬市落合南6-8-37,採用担当,0467-78-1881,
日本空調サービス工業株式会社,http://www.nk-web.co.jp/,https://employment.en-japan.com/desc_1036394/?PK=F904DA&arearoute=1,【本社】/〒113-0034/東京都文京区湯島3-19-4,採用担当者,03-3831-0138,
ファミリーサービス株式会社,https://www.family-service.biz/,https://employment.en-japan.com/desc_1036661/?PK=F904DA&arearoute=1,【本社】/〒192-0071　東京都八王子市八日町5-9,採用担当,042-621-0111,
株式会社西崎自動車,https://e-kobac.com/,https://employment.en-japan.com/desc_1036899/?PK=F904DA&arearoute=1,【本社・コバック岡山北店】/〒701-2142/岡山県岡山市北区玉柏1833-2,採用担当,086-228-0441,
東洋ワークセキュリティ株式会社,http://www.tw-s.co.jp,https://employment.en-japan.com/desc_1037183/?PK=F904DA&arearoute=1,大阪府大阪市中央区徳井町2丁目4番14号　宇野ビルディング7Ｆ,採用担当,06-6360-4240,
ハーベスト株式会社,http://www.harvest-corp.co.jp/,https://employment.en-japan.com/desc_1037251/?PK=F904DA&arearoute=1,【ハーベスト株式会社】/〒240-0004/神奈川県横浜市保土ケ谷区岩間町2-120,採用担当,045-336-1027,
株式会社XiT,https://www.xit.tokyo/,https://employment.en-japan.com/desc_1037646/?PK=F904DA&arearoute=1,【本社】/〒108-0075/東京都港区港南2-16-1 品川イーストタワー 4F,代表：田中,03-6890-3991　080-3902-8338,
京成タクシー松戸西株式会社,http://www.keiseitaxi.jp/matsudonishi/,https://employment.en-japan.com/desc_1037785/?PK=F904DA&arearoute=1,本社・松戸営業所／千葉県松戸市小根本152-4,採用担当,047-368-2266,
UTコミュニティ株式会社,https://www.ut-community.co.jp,https://employment.en-japan.com/desc_1038423/?PK=F904DA&arearoute=1,【本社】〒530-0002/大阪府大阪市北区曽根崎新地2-1-23　JPR堂島ビル3階,採用担当,0120-523-011(コ-ルセンタ-フリ-ダイヤル),
株式会社ヒューテックノオリン 戸田支店,http://www.hutechnorin.co.jp/,https://employment.en-japan.com/desc_1032593/?PK=A89046&arearoute=1,株式会社ヒューテックノオリン 戸田支店/〒335-0026/埼玉県戸田市新曽南3-2-17,採用担当,048-441-3995,
株式会社サンエー物流,http://www.sanei-b.co.jp/,https://employment.en-japan.com/desc_1033692/?PK=A89046&arearoute=1,印西営業所／千葉県印西市松崎台2-2-5,採用担当,0476-40-7744,
株式会社サイケイ,http://www.saikei.co.jp,https://employment.en-japan.com/desc_1034435/?PK=A89046&arearoute=1,【本社】/〒359-1128/埼玉県所沢市金山町17-3,採用担当,04-2922-7101,
岩山自動車企画有限会社,http://lussocars.info/,https://employment.en-japan.com/desc_1034807/?PK=A89046&arearoute=1,〒468-0002/愛知県名古屋市天白区焼山 2-421,採用担当,052-800-0788,
中央理化工業株式会社,http://www.chirika.co.jp/,https://employment.en-japan.com/desc_1035855/?PK=A89046&arearoute=1,≪本社≫/〒170-0002　東京都豊島区巣鴨1-4-17,採用担当　新藤・宮崎,03-3946-7411,
株式会社謙心サービス,,https://employment.en-japan.com/desc_1035920/?PK=A89046&arearoute=1,兵庫県神戸市西区神出町田井1320（株式会社吉富運輸内）,採用担当・松田,078-965-3367,
株式会社伊佐野製作所,http://www.isano-ss.co.jp/index.html,https://employment.en-japan.com/desc_1036184/?PK=A89046&arearoute=1,■千葉工場／千葉県山武郡九十九里町田中荒生633-2,採用担当,0475-53-3111,
開成サッシ工業株式会社,,https://employment.en-japan.com/desc_1036196/?PK=A89046&arearoute=1,【宮城営業所】/宮城県仙台市青葉区郷六字葛岡下41-6,採用担当,024-955-6312,
株式会社コシイプレザービング,http://www.koshii.com,https://employment.en-japan.com/desc_1036437/?PK=A89046&arearoute=1,■本社/〒559-0026/大阪市住之江区平林北2-9-145,清水,06-6685-1911,
湊川産業株式会社,http://www.minatogawa.co.jp/index.html,https://employment.en-japan.com/desc_1036566/?PK=A89046&arearoute=1,本社／〒652-0847 神戸市兵庫区切戸町5番8号,採用担当,078-682-0011,
株式会社エムテックサービス,http://www.m-tec-parking.co.jp,https://employment.en-japan.com/desc_1036834/?PK=A89046&arearoute=1,本社／〒454-0853　愛知県名古屋市中川区玉船町3丁目1番9号,採用担当,052-654-3939,
有限会社エスアイ・テック,http://www.sitech.co.jp,https://employment.en-japan.com/desc_1037282/?PK=A89046&arearoute=1,〒454-0981/愛知県名古屋市中川区吉津4丁目1906番地,採用担当,052-432-3260,
カーケアショップキムラ,,https://employment.en-japan.com/desc_1037802/?PK=A89046&arearoute=1,〒343-0857/埼玉県越谷市新越谷2丁目185-1,木村,048-945-4260、携帯／080-5003-0189　※こちらにおかけ頂いた方が繋がり易いです！,
オリエンタル警備保障株式会社,http://www.ori-kei.co.jp/,https://employment.en-japan.com/desc_1038352/?PK=A89046&arearoute=1,＜本社＞/〒273-0012/千葉県船橋市浜町2-1-1　ららぽーと三井ビル8階,大塚、藤木、井上,047-431-7199,
Rakuten Direct Logistics株式会社,,https://employment.en-japan.com/desc_1038456/?PK=A89046&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社東急コミュニティー,http://www.tokyu-com.co.jp/,https://employment.en-japan.com/desc_1038575/?PK=A89046&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　東急コミュニティー採用事務局,sss-info@en-japan.com,
ウツミリサイクルシステムズ株式会社,http://www.utsumi-k.co.jp/,https://employment.en-japan.com/desc_1038623/?PK=A89046&arearoute=1,【泉南工場】/〒590-0521　大阪府泉南市樽井8丁目2番5号,採用担当　梅津,0724-85-0059,
トーセイ・コミュニティ株式会社,http://www.tosei-com.co.jp/index.asp?codeclr=1,https://employment.en-japan.com/desc_1038625/?PK=A89046&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
UTHP株式会社,https://www.ut-hp.co.jp,https://employment.en-japan.com/desc_1038637/?PK=A89046&arearoute=1,東京都品川区東五反田1-11-15　電波ビル6階,採用担当,0120-730-081,
株式会社日東商会,https://www.210.co.jp/,https://employment.en-japan.com/desc_1038683/?PK=A89046&arearoute=1,【本社】/〒176-0012/東京都練馬区豊玉北5-30-10,採用担当,03-3557-4950 または 0120-15-0001,
三井倉庫九州株式会社,https://www.mitsui-soko.com/company/group/msc/business/mcky,https://employment.en-japan.com/desc_1038713/?PK=A89046&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社インパクト,http://en-gage.net/impact200411,https://employment.en-japan.com/desc_1039021/?PK=A89046&arearoute=1,市川営業所／〒272－0103 千葉県市川市本行徳1350,採用担当,047-314-1858,
下山電気株式会社,https://www.shimoyama-denki.com/company,https://employment.en-japan.com/desc_1037177/?PK=A89046&arearoute=1,■千葉県君津市君津1番地（日本製鉄株式会社 東日本製鉄所君津地区構内）,採用担当,048-229-2955　※ご用の方は090-3041-0549までご連絡ください。,
株式会社オプテック,https://www.e-optec.com/,https://employment.en-japan.com/desc_1037952/?PK=A89046&arearoute=1,【本社】/〒340-0813/埼玉県八潮市木曽根697-1,採用担当,048-959-9992,
ヤマトエンジニアリング株式会社,,https://employment.en-japan.com/desc_1038039/?PK=A89046&arearoute=1,【本社】/〒135-0016/東京都江東区東陽5-32-15,採用担当,03-6865-6916,
アイリスオーヤマ株式会社,https://www.irisohyama.co.jp/,https://employment.en-japan.com/desc_1039023/?PK=A89046&arearoute=1,【角田I.T.P.／角田工場】/〒981-1596　宮城県角田市小坂上小坂1番,採用担当,0120-25-3451,
株式会社アクセル,http://accel-qcmd.com,https://employment.en-japan.com/desc_1016568/?PK=A89046&arearoute=1,【本社】/〒460-0003/愛知県名古屋市中区錦1-6-36 N.A.Pビル6F,澤田,0120-790-865,
永瀬印刷株式会社,https://www.nagase-label.com/,https://employment.en-japan.com/desc_1036239/?PK=A89046&arearoute=1,＜本社＞/〒462-0002/愛知県名古屋市北区六が池町389番地,採用担当,052-901-2595,
株式会社ハリマビステム（東証JASDAQ上場）,https://www.bstem.co.jp/,https://employment.en-japan.com/desc_1036632/?PK=A89046&arearoute=1,■神奈川本社/〒220-8116/神奈川県横浜市西区みなとみらい2-2-1　横浜ランドマークタワー16階,採用担当,045-224-3540,
住友不動産株式会社,http://www.sumitomo-rd.co.jp/,https://employment.en-japan.com/desc_1037526/?PK=A89046&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　住友不動産採用事務局,saiyo-assist-info@en-japan.com,
住友不動産株式会社,http://www.sumitomo-rd.co.jp/,https://employment.en-japan.com/desc_1037527/?PK=A89046&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　住友不動産採用事務局,saiyo-assist-info@en-japan.com,
全日本ライン株式会社,https://alljapanline.com,https://employment.en-japan.com/desc_1037630/?PK=A89046&arearoute=1,【本社】/〒101-0032/東京都千代田区岩本町3-11-6 PMO秋葉原8F,採用担当,03-5825-0101(代表番号),
株式会社ヨコタエンタープライズ,http://yokota-ent.com/,https://employment.en-japan.com/desc_1037835/?PK=A89046&arearoute=1,【本社】/〒452-0833/愛知県名古屋市西区山木1-165 ヨコタビル・リアル,採用担当,0120-976-631,
株式会社イーライフグループ,http://www.elife-suidou.com/,https://employment.en-japan.com/desc_1038634/?PK=A89046&arearoute=1,〒150-0036/東京都渋谷区南平台町15-15　南平台今井ビル9F,採用担当,03-6455-3990,
株式会社アクアサービス,http://suido-24.com/index.php,https://employment.en-japan.com/desc_1038636/?PK=A89046&arearoute=1,【本社】/〒561-0834/大阪府豊中市庄内栄町4-5-7,多田（ただ）,06-6335-1211,
株式会社コープ大阪サービスセンター,http://www.coop-osaka.jp/,https://employment.en-japan.com/desc_1036199/?PK=A89046&arearoute=1,【本社】/〒590-0075/大阪府堺市堺区南花田口町2-2-15,採用担当,072-232-5057,
株式会社東急トランセ（東急グループ）,http://www.transses.co.jp/,https://employment.en-japan.com/desc_1036266/?PK=A89046&arearoute=1,【本社】/〒153-8518/東京都目黒区東山三丁目8番1号,採用担当,03-6412-0170,
生活協同組合おおさかパルコープ,https://www.palcoop.or.jp/au_ji/recruit/,https://employment.en-japan.com/desc_1032120/?PK=A89046&arearoute=1,本部／〒534-0024 大阪市都島区東野田町1-5-26,齊藤・宮部,06-7167-1199(月～金／9：00～18：00),
タイセイ電気工業株式会社,http://www.taisei-ele.co.jp/,https://employment.en-japan.com/desc_1035539/?PK=A89046&arearoute=1,【堺事務所】/〒590-0007　大阪府堺市堺区北庄町3丁3-7,採用担当,072-229-0627,
株式会社アイエス・フォーム,http://www.isfoam.co.jp/,https://employment.en-japan.com/desc_1035992/?PK=A89046&arearoute=1,【本社】166‐0004 東京都杉並区阿佐谷南2‐19‐4 リブラックス・タカ301,採用担当,03-3312-4023,
株式会社ルフト・メディカルケア,http://www.m-care.co.jp/,https://employment.en-japan.com/desc_1036370/?PK=A89046&arearoute=1,【事務センター】/〒192-0046/東京都八王子市明神町3-20-6　八王子ファーストスクエア 8F,採用担当,0120-917-095,
株式会社フィットアップ,http://www.fitup.jp,https://employment.en-japan.com/desc_1036455/?PK=A89046&arearoute=1,本社／〒251-0861 神奈川県藤沢市大庭5433-6,採用担当,0466-88-5777,
株式会社ライブオール,http://www.liveall.jp/,https://employment.en-japan.com/desc_1037186/?PK=A89046&arearoute=1,【本社】/〒486-0918/愛知県春日井市如意申町4-3-7,採用担当　大野,0568-31-5410,
株式会社松田精機,http://www.matsudaseiki.co.jp,https://employment.en-japan.com/desc_1034920/?PK=A89046&arearoute=1,【本社】/〒666-0123　兵庫県川西市鼓が滝3丁目26-27,採用担当,072-793-0401,
第二電力株式会社,http://www.daini-den.co.jp,https://employment.en-japan.com/desc_1034992/?PK=A89046&arearoute=1,【大阪本社】/〒540-0034/大阪府大阪市中央区島町2-1-15 ITビル8F,採用担当,06-6943-5664,
大和電気工業株式会社,https://www2.hp-ez.com/hp/daiwa-denki-kougyou/page1,https://employment.en-japan.com/desc_1037013/?PK=A89046&arearoute=1,〒544-0003/大阪市生野区小路東5-5-12,採用担当,06-6751-9242,
日本ビル・メンテナンス株式会社,http://www.nbm.co.jp/,https://employment.en-japan.com/desc_1037163/?PK=A89046&arearoute=1,本社／〒103-0027　東京都中央区日本橋3-12-2　朝日ビルヂング5F,大橋・小路,0120-171-206,
東港運輸株式会社,,https://employment.en-japan.com/desc_1037266/?PK=A89046&arearoute=1,本社／愛知県名古屋市南区加福本通3-3,採用担当,052-611-0151,
佐渡精密株式会社,http://www.sadoseimitsu.co.jp/,https://employment.en-japan.com/desc_1037662/?PK=A89046&arearoute=1,本社工場／〒952-1435 新潟県佐渡市沢根23番地1,採用担当,0259-52-6115(代表),
アラマークユニフォームサービスジャパン株式会社（三井物産グループ）,https://www.aramark-uniform.co.jp/,https://employment.en-japan.com/desc_1034847/?PK=343B35&arearoute=1,【本社】/〒103-0007　/東京都中央区日本橋浜町3-3-2 トルナーレ日本橋浜町8階,中途採用担当,0120-77-7851,jinji@aramark-uniform.co.jp
株式会社キャッツ,http://www.cats.co.jp/,https://employment.en-japan.com/desc_1035721/?PK=343B35&arearoute=1,■本社/〒150-0036/東京都渋谷区南平台町15-13　帝都渋谷ビル6階,人事部採用課,03-5457-5167,
三井倉庫ロジスティクス株式会社,https://www.mitsui-soko.com/company/group/msl,https://employment.en-japan.com/desc_1036852/?PK=343B35&arearoute=1,〒103-0015　東京都中央区日本橋箱崎町19番21号三井倉庫箱崎ビル2階,03-6400-8057,,
株式会社クボタ建機ジャパン,http://kubotakenki.co.jp/,https://employment.en-japan.com/desc_1037175/?PK=343B35&arearoute=1,〒556-0012/大阪市浪速区敷津東一丁目2番47号（株式会社クボタ本社内）,採用担当,06-6648-2120,
株式会社エンパワー,http://www.en-power.jp,https://employment.en-japan.com/desc_1035594/?PK=343B35&arearoute=1,【本社】/〒160-0023/東京都新宿区西新宿6-12-1 パークウェスト7F,人事部,03-6302-3660,
ペットリファインテクノロジー株式会社,http://www.prt.jp/,https://employment.en-japan.com/desc_1035925/?PK=343B35&arearoute=1,〒210-0867/神奈川県川崎市川崎区扇町12-2,採用担当者,044-366-3200,
エスシーエスピー株式会社,http://www.scsp.co.jp/company/index.html,https://employment.en-japan.com/desc_1037161/?PK=343B35&arearoute=1,【本社】/〒151-0073/東京都渋谷区笹塚3-2-3　CSPテクノプラザ3Ｆ,採用担当,03-5304-2744,
創建電気通信システム株式会社,https://souken-2.jimdofree.com/,https://employment.en-japan.com/desc_1035782/?PK=343B35&arearoute=1,【本社工事事務所】/〒807-0048/福岡県遠賀郡水巻町吉田南2-5-22,採用担当,093-201-0113,
株式会社ニッカネ,http://www.nikkane.com/index.html,https://employment.en-japan.com/desc_1035988/?PK=343B35&arearoute=1,〒321-0901/栃木県宇都宮市平出町3675-1,採用担当,0120-014157,
MINO株式会社,https://www.mino-corp.jp/,https://employment.en-japan.com/desc_1036067/?PK=343B35&arearoute=1,■業務センター/〒252-0143/神奈川県相模原市緑区橋本3-22-14,杉本康浩,042-700-0099,
有限会社KY・BROTHERS,http://kybrothers.co.jp,https://employment.en-japan.com/desc_1036983/?PK=343B35&arearoute=1,〒108-0074/東京都港区高輪2‐15‐11　高輪ホワイトマンション410,採用担当,03-5422-6581 もしくは 090-2333-2462,
クマガイ特殊鋼株式会社,http://kumagai-steel.co.jp,https://employment.en-japan.com/desc_1037045/?PK=343B35&arearoute=1,〒459-8001/愛知県名古屋市緑区大高町字上塩田68,採用担当,052-621-5274,
株式会社岩田レーベル,https://www.iwatalabel.co.jp/,https://employment.en-japan.com/desc_1037174/?PK=343B35&arearoute=1,〒491-0827/愛知県一宮市三ツ井5丁目15番18号,管理部　総務課　國本,0586-76-1611,
イワサキインターナショナル株式会社,http://www.itk-iii.co.jp/,https://employment.en-japan.com/desc_1031727/?PK=343B35&arearoute=1,＜本社・工場＞/〒578-0921/大阪府東大阪市水走5-6-14,採用担当,072-965-5631,
アポロ管財株式会社,http://www.apollo-kanzai.co.jp,https://employment.en-japan.com/desc_1033931/?PK=343B35&arearoute=1,【総合センター】/〒201-0015　東京都狛江市猪方3-36-3,採用係,03-5438-8804,
有限会社小野設備工業,,https://employment.en-japan.com/desc_1034730/?PK=343B35&arearoute=1,〒981-1221/宮城県名取市田高字南485,採用担当,022-384-3086,
服部昇機,,https://employment.en-japan.com/desc_1035770/?PK=343B35&arearoute=1,〒456-0058/愛知県名古屋市熱田区六番1-7-25,採用担当,090-4111-8208／052-253-9755,
上中産業株式会社,http://kaminaka.osaka.jp/,https://employment.en-japan.com/desc_1035947/?PK=343B35&arearoute=1,【本社】/〒569-1026/大阪府高槻市緑が丘1丁目3-8,採用担当,072-683-3238,
イース精工株式会社,https://www.ease.co.jp,https://employment.en-japan.com/desc_1036530/?PK=343B35&arearoute=1,【本社工場】/〒545-0035　大阪府大阪市阿倍野区北畠2-8-44,採用担当,06-6652-2525,
エム・ティ・エスひかり株式会社,https://fukuko.co.jp/mts/index.html,https://employment.en-japan.com/desc_1036709/?PK=343B35&arearoute=1,【本社】/〒812-0017/福岡県福岡市博多区美野島３-14-5,高根澤,092-411-0666 ※ご連絡は携帯(採用担当宛)：080-8950-0089までお願いします。,
サントリーロジスティクス株式会社,https://www.suntorylogistics.co.jp/,https://employment.en-japan.com/desc_1034421/?PK=343B35&arearoute=1,■大阪本社／〒530-0004　大阪府大阪市北区堂島浜2-2-28　堂島アクシスビル6F,永田・濱田,06-6345-2880,
株式会社アイビーカンパニー,http://www.ivycompany.co.jp/,https://employment.en-japan.com/desc_1034898/?PK=343B35&arearoute=1,【本社】/〒532-0011/大阪府大阪市淀川区西中島7-4-17　上野東洋ビル6階,管理部　人事課,06-6195-3661,
株式会社カワデン,http://www.y-kawaden.co.jp/,https://employment.en-japan.com/desc_1036465/?PK=343B35&arearoute=1,本社/〒230-0002 神奈川県横浜市鶴見区江ヶ崎15-4,採用担当,045-581-6590,
東京ロジファクトリー株式会社,https://www.tokyo-system.co.jp/tlf/,https://employment.en-japan.com/desc_1036600/?PK=343B35&arearoute=1,本社／〒207-0015/東京都東大和市中央3-861-1,採用担当,042-562-0707,kawakami@tokyo-system.co.jp
株式会社サンプラント,http://www.sunplant.co.jp/,https://employment.en-japan.com/desc_1036606/?PK=343B35&arearoute=1,〒103-0004　東京都中央区東日本橋1-1-7　野村不動産東日本橋ビル,採用担当,03-5825-0921,
株式会社ネクストイノベーション,https://www.aqua99.jp/,https://employment.en-japan.com/desc_1036948/?PK=343B35&arearoute=1,【神奈川営業所】/〒243-0032/神奈川県厚木市恩名1-20-27　プチヒルズ2F,採用担当,046-200-9128,
株式会社クラウン・パッケージ,http://www.crown-grp.co.jp/,https://employment.en-japan.com/desc_1037247/?PK=343B35&arearoute=1,【本社】/〒485-8654/愛知県小牧市小針3-67,片桐,0568-76-4527,
株式会社アシスト,http://www.assist-japan.co.jp,https://employment.en-japan.com/desc_1035066/?PK=343B35&arearoute=1,〒231-0801/横浜市中区新山下3-3-46,小笠原,045-228-7694,
株式会社タケミ企画,http://www.takemi-kikaku.jp/,https://employment.en-japan.com/desc_1023156/?PK=343B35&arearoute=1,〒272-0001/千葉県市川市二俣678-17,採用担当,047-320-5211,
共栄セキュリティーサービス株式会社,https://www.kyoei-ss.co.jp/,https://employment.en-japan.com/desc_1032014/?PK=343B35&arearoute=1,読み取り不可避エラー,,,
株式会社アーバンセキュリティ,https://www.urban-sec.com/,https://employment.en-japan.com/desc_1033466/?PK=343B35&arearoute=1,■本社／東京都新宿区西新宿3丁目20-2　東京オペラシティタワー8F,採用担当,03-6276-4650,
株式会社メタコ,https://www.metaco.tokyo/,https://employment.en-japan.com/desc_1033493/?PK=343B35&arearoute=1,■本社/〒106-0032　東京都港区六本木7-3-8 永谷ヒルプラザ六本木203号,採用担当,03-3405-9676,
株式会社メイセイ,http://www.kab-meisei.co.jp/,https://employment.en-japan.com/desc_1034402/?PK=343B35&arearoute=1,【本社】/〒340-0051/埼玉県草加市長栄2-2-4,採用担当者,048-941-3560,
橋本運輸株式会社,,https://employment.en-japan.com/desc_1034551/?PK=343B35&arearoute=1,本社／〒314-0143/茨城県神栖市神栖3-5-30,採用担当,0299-92-8668,
阪急タクシー株式会社,http://www.hankyu-taxi.co.jp,https://employment.en-japan.com/desc_1035472/?PK=343B35&arearoute=1,【本社】/〒561-0853　大阪府豊中市服部南町3-5-12,営業課　採用担当,06-6863-7887,jinji@hankyu-taxi.co.jp
株式会社三輝工業,http://www.sanki-kougyo.co.jp,https://employment.en-japan.com/desc_1020806/?PK=343B35&arearoute=1,〒340-0002 埼玉県草加市青柳7-19-4,採用担当,048-953-9466,
エイコーエンジニア株式会社,http://eikoh.info/,https://employment.en-japan.com/desc_1022549/?PK=343B35&arearoute=1,【伊興支店】/〒121-0801 東京都足立区東伊興3-7-27,採用担当,03-5837-2136　※左記の連絡先に繋がらない場合は090-4062-9648までお問い合わせください。,
株式会社グンリック,https://gunric.co.jp/index.html,https://employment.en-japan.com/desc_1022747/?PK=343B35&arearoute=1,本社営業所／埼玉県さいたま市見沼区南中野384-17,採用担当,048-812-8440,
SANWA・TRANS・NET株式会社,http://sanwa-trans.net/,https://employment.en-japan.com/desc_1022939/?PK=343B35&arearoute=1,＜本社＞/〒578-0963/大阪府東大阪市新庄4丁目12－24,採用担当,072-962-7761,
大阪工管株式会社,https://www.osakakoukan.com/,https://employment.en-japan.com/desc_1024248/?PK=343B35&arearoute=1,営業所／大阪府大東市諸福3-10-7,採用担当,072-871-2234,
株式会社ガスシステム,http://guss-system.com/,https://employment.en-japan.com/desc_1026491/?PK=343B35&arearoute=1,〒466-0853/愛知県名古屋市昭和区川原通6-3-1,採用担当,052-761-8131,
株式会社吉秀トラフィック,http://yoshihide-trf.biz,https://employment.en-japan.com/desc_1026530/?PK=343B35&arearoute=1,〒614-8133/京都府八幡市下奈良新下10-1,075-971-3500,,
株式会社宮崎通信,https://www.mtnet.co.jp/,https://employment.en-japan.com/desc_1026703/?PK=343B35&arearoute=1,■本社/〒223-0057/神奈川県横浜市港北区新羽町1144-1,採用担当,045-540-8151,
重谷グループ（重谷建設株式会社、株式会社エス・ティー・ウエスト）,https://www.telln.com/sigetani/,https://employment.en-japan.com/desc_1032130/?PK=343B35&arearoute=1,＜今回の重谷グループ合同募集のご応募受付は、重谷建設株式会社が行ないます＞/〒457-0805/愛知県名古屋市南区三吉町3-69-1,採用担当,052-611-0888,
株式会社ホンダ四輪販売北海道,https://www.hondacars-hokkaido.co.jp/,https://employment.en-japan.com/desc_1032328/?PK=343B35&arearoute=1,【本社】/〒060-0001　北海道札幌市中央区北1条西7丁目1 Honda札幌ビル4F,採用担当,011-200-9250,
サンベビー株式会社,https://www.sun-baby.co.jp/,https://employment.en-japan.com/desc_1032534/?PK=343B35&arearoute=1,【本社】兵庫県神戸市西区上新地3丁目2-9,078-969-2525,,
毎日興業株式会社,http://www.mainichikogyo.co.jp/wp/,https://employment.en-japan.com/desc_1033426/?PK=343B35&arearoute=1,＜桜木町サテライトオフィス・SINセンター＞/〒330-0854/埼玉県さいたま市大宮区桜木町2-236-1 桜木-MSK1・2階,採用担当,048-641-5251,
株式会社横浜技研,https://www.yokohama-giken.co.jp/,https://employment.en-japan.com/desc_1033563/?PK=343B35&arearoute=1,本社／神奈川県横浜市港南区東芹が谷11-15 HAMAKENビル,採用担当,045-438-8881(受付開始10：00～),
株式会社明翔ライン,https://www.meisetsu.co.jp,https://employment.en-japan.com/desc_1033603/?PK=343B35&arearoute=1,■京都共配センター／京都府八幡市戸津水戸城55 ムサシノ工場内併設,採用担当,075-972-0775,
株式会社ホンダドリーム東京,https://www.dream-tokyo.co.jp/,https://employment.en-japan.com/desc_1034101/?PK=365721&arearoute=1,〒158-0083/東京都世田谷区奥沢6-3-2,03-5758-3731,,
有限会社大村塗装,http://oomuratosou.com/index.html,https://employment.en-japan.com/desc_1034314/?PK=365721&arearoute=1,【本社】/〒164-0014/東京都中野区南台5-5-5,採用担当,03-5342-6361,
株式会社シンエイ,http://shinei-naisou.com/,https://employment.en-japan.com/desc_1034411/?PK=365721&arearoute=1,【本社事務所】〒557-0063/大阪市西成区南津守5‐7‐41　ナニワ企業団地内,採用担当,06-6661-1110,
東電通ネットワーク株式会社,https://www.todentsu-nw.co.jp/,https://employment.en-japan.com/desc_1034449/?PK=365721&arearoute=1,■本社/〒135-0051/東京都江東区枝川2-8-4　MIRAIT枝川ビル,採用担当,03-5690-1313,tnw@mirait.co.jp
横浜金属株式会社,http://www.yk-metal.com,https://employment.en-japan.com/desc_1034588/?PK=365721&arearoute=1,【神奈川事業所】/〒252-0132/神奈川県相模原市中央区田名3656-4,採用担当,042-764-4580,
